F	https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/12262278	US 12,262,278 - Proximity enhanced location query (Apple)	2026-09-03	Find My family
F	https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/12550214	US 12,550,214 - Pairing groups of accessories (Apple)	2026-09-03	Find My family
F	https://patents.google.com/patent/USD958677S1/en	USD958677 S1 - Electronic device, ornamental design (Apple)	2026-09-03	Filed 2020-02-27, granted 2022-07-26, term to ~2037. Disc-shaped tracking device design - do not copy AirTag appearance
F	https://patents.google.com/patent/US12393817B1/en	US 12,393,817 B1 - Housings for tracking devices (Elevation Lab)	2026-09-03	NOT Apple. Aftermarket AirTag housing with quarter-turn thread; filed 2025-01-07
F	https://patents.google.com/patent/US12106167B1/en	US 12,106,167 B1 - Housings for tracking devices (Elevation Lab)	2026-09-03	NOT Apple. Aftermarket AA-battery AirTag housing
F	https://patents.google.com/patent/US12126992B2/en	US 12,126,992 B2 - Unauthorized tracking device detection and prevention (Tile Inc)	2026-09-03	Platform-side anti-stalking detection incl. rotating-identifier devices; priority 2021-07-13, expiry ~2042
F	https://appleinsider.com/articles/20/08/27/apples-smart-airtags-tracking-device-outlined-in-patent-filing	AppleInsider - Apple's smart AirTags tracking device outlined in patent filing	2026-09-03	Multi-Interface Transponder Device applications, filed Feb 2019, UWB+BLE+speaker; inventors Foster/Nilsen/Puskarich
F	https://www.macrumors.com/2020/10/22/apples-airtags-revealed-in-newly-published-patents/	MacRumors - AirTags revealed in newly published patent applications	2026-09-03	Secondary corroboration of the 2020 AirTag applications
F	https://www.patsnap.com/resources/blog/litigation/mutag-tracking-v-apple-airtag-patent-dismissed-with-prejudice-patsnap/	MuTag Tracking v. Apple - AirTag patent suit dismissed with prejudice	2026-09-03	Secondary. Litigation datapoint in the tracker patent space
F	https://developer.apple.com/documentation/nearbyinteraction/extending-advanced-direction-finding-and-ranging	Apple Developer - Extending advanced direction finding and ranging (Nearby Interaction)	2026-09-03	UWB precision finding APIs
F	https://arxiv.org/abs/2103.02282	Who Can Find My Devices? Security and Privacy of Apple's Crowd-Sourced Bluetooth Location Tracking System (PoPETs 2021)	2026-09-03	The published reverse engineering that a clean-room open implementation must be built on
F	https://petsymposium.org/popets/2021/popets-2021-0045.pdf	PoPETs 2021-0045 PDF - Who Can Find My Devices?	2026-09-03	Peer-reviewed full text
F	https://support.apple.com/en-us/HT211849	CVE-2020-9986 - Apple security fix from OpenHaystack disclosure	2026-09-03	Evidence of responsible disclosure by the TU Darmstadt team
F	https://github.com/seemoo-lab/openhaystack	seemoo-lab/openhaystack	2026-09-03	AGPL-3.0. "not affiliated with or endorsed by Apple Inc."; Mail-plugin report retrieval; fixed public key caveat
F	https://github.com/dchristl/macless-haystack	dchristl/macless-haystack	2026-09-03	AGPL-3.0 badge; Find My reports without a Mac
F	https://en.wikipedia.org/wiki/GNU_Affero_General_Public_License	GNU Affero General Public License	2026-09-03	AGPL section 13 network-use source obligation
F	https://www.eff.org/issues/coders/reverse-engineering-faq	EFF Coders' Rights Project - Reverse Engineering FAQ	2026-09-03	DMCA 1201(f) interoperability carve-out
F	https://vidstromlabs.com/blog/the-legal-boundaries-of-reverse-engineering-in-the-eu/	The legal boundaries of reverse engineering in the EU	2026-09-03	Secondary. Software Directive Art. 6 decompilation for interoperability
F	https://datatracker.ietf.org/wg/dult/documents/	IETF DULT working group documents	2026-09-03	Primary. accessory-protocol-00 EXPIRED; threat-model-05 ACTIVE 2026-08-06; finding-01 expired. No RFC yet
F	https://datatracker.ietf.org/doc/draft-ietf-dult-accessory-protocol/	draft-ietf-dult-accessory-protocol datatracker page	2026-09-03	Authors Ledvina/Detwiler (Apple), Lazarov/Parlak Polatkan (Google); replaces draft-ledvina-dult-accessory-protocol
F	https://www.ietf.org/archive/id/draft-ietf-dult-accessory-protocol-00.txt	draft-ietf-dult-accessory-protocol-00 full text	2026-09-03	THE accessory spec. Sound maker MUST, 60 Phon, 0xFCB2 service data, 8-24h timeout, 6h backoff, serial printed, NFC/BLE identifier. Saved research/fetched/F-dult-accessory-protocol-00.md
F	https://www.ietf.org/archive/id/draft-ietf-dult-threat-model-05.txt	draft-ietf-dult-threat-model-05 full text	2026-09-03	Active. Attacker/target taxonomy; 4.1.4 nonconformant tags; 4.2 protocol goals. Saved research/fetched/F-dult-threat-model-05.md
F	https://www.ietf.org/archive/id/draft-ietf-dult-finding-01.txt	draft-ietf-dult-finding-01 full text	2026-09-03	Expired. Finding tracking tags. Saved research/fetched/F-dult-finding-01.md
F	https://www.apple.com/newsroom/2023/05/apple-google-partner-on-an-industry-specification-to-address-unwanted-tracking/	Apple Newsroom - Apple and Google partner on unwanted tracking spec (May 2023)	2026-09-03	Samsung, Tile, Chipolo, eufy, Pebblebee support; NNEDV and CDT quotes
F	https://www.apple.com/newsroom/2024/05/apple-and-google-deliver-support-for-unwanted-tracking-alerts-in-ios-and-android/	Apple Newsroom - Unwanted tracking alerts ship in iOS 17.5 and Android (May 2024)	2026-09-03	Chipolo, eufy, Jio, Motorola, Pebblebee committed. Compliance framed as voluntary
F	https://support.apple.com/guide/personal-safety/detect-unwanted-trackers-ips139b15fd9/web	Apple Support - Detect unwanted trackers	2026-09-03	iOS 14.5+ for AirTag/Find My accessories; iOS 17.5+ for DULT-compatible third-party trackers
F	https://support.google.com/android/answer/13658562	Android Help - Find unknown trackers	2026-09-03	Android-side unknown tracker alerts (user-facing instructions)
F	https://positive.security/blog/find-you	Positive Security - Find You: Building a stealth AirTag clone	2026-09-03	ESP32, ~2000 rotating keys, no speaker, 5+ days undetected. The threat model this project must answer
F	https://adamcatley.com/AirTag.html	Adam Catley - Apple AirTag Reverse Engineering	2026-09-03	Voice coil glued to shell acts as diaphragm; coil can be disconnected and tag runs silently
F	https://www.ifixit.com/News/50145/airtag-teardown-part-one-yeah-this-tracks	iFixit - AirTag Teardown	2026-09-03	Physical construction corroboration
F	https://9to5mac.com/2021/04/30/airtag-teardown-speaker-design-more/	9to5Mac - AirTag teardown, speaker design	2026-09-03	Speaker construction corroboration
F	https://f-droid.org/packages/de.seemoo.at_tracking_detection/	AirGuard - AirTag protection (F-Droid)	2026-09-03	Open-source passive tracker scanner by SEEMOO TU Darmstadt; the countermeasure to link from the README
F	https://arxiv.org/pdf/2202.11813	AirGuard - Protecting Android Users From Stalking Attacks By Apple Find My Devices	2026-09-03	Academic evaluation; outperformed iOS tracking detection in tests
F	https://www.casemine.com/judgement/us/65f67201f0af1e2dac49b1c3	Hughes v. Apple, Inc., N.D. Cal. No. 3:22-cv-07668	2026-09-03	March 2024: negligence and product liability claims by three plaintiffs survive dismissal
F	https://techxplore.com/news/2024-03-apple-lawsuit-airtags-weapon-stalkers.html	Apple must face lawsuit claiming AirTags are weapon of stalkers	2026-09-03	Secondary report of the March 2024 ruling
F	https://www.macrumors.com/2026/05/01/airtag-stalking-lawsuits-apple/	MacRumors - Apple faces dozens of AirTag stalking lawsuits after class action denied	2026-09-03	Secondary. 40,000+ stalking reports Apr 2021-Apr 2024; "deter as opposed to prevent"
F	https://arxiv.org/pdf/2501.17452	A Tale of Three Location Trackers: AirTag, SmartTag, and Tile	2026-09-03	Comparative privacy/security analysis of tracker ecosystems
F	https://arxiv.org/pdf/2210.14702	Privacy Analysis of Samsung's Crowd-Sourced Bluetooth Location Tracking System	2026-09-03	Comparative crowd-sourced network analysis
F	https://www.law.cornell.edu/cfr/text/47/15.212	47 CFR 15.212 - Modular transmitters	2026-09-03	Primary. Eight conditions for modular approval; "Contains FCC ID" host labelling
F	https://www.law.cornell.edu/cfr/text/47/15.247	47 CFR 15.247 - Operation within 902-928, 2400-2483.5, 5725-5850 MHz	2026-09-03	Primary. 500 kHz min 6 dB BW, 1 W max, 8 dBm/3 kHz PSD, -20 dB OOB
F	https://apps.fcc.gov/eas/comments/GetPublishedDocument.html?id=50&tn=916170	FCC Transmitter Module Equipment Authorization Guide	2026-09-03	Host labelling and modular integration guidance
F	https://raytac.blog/2023/06/14/understanding-wireless-certification-and-compliancea-guide-to-module-and-non-module-approval-processes/	Raytac - Module vs non-module approval processes	2026-09-03	Vendor guidance for nRF52 module integrators
F	https://emcfastpass.com/rf-modules/	EMC FastPass - RF modules: pre-certified vs non-certified	2026-09-03	Secondary. Cost/effort tradeoff of module vs own radio design
F	https://transition.fcc.gov/oet/ea/presentations/files/nov17/52-UWB-Guidance-SJ.pdf	FCC OET - UWB certification issues and guidance	2026-09-03	Primary. 15.250 preferred where in-band; modular approval only under 15.519; 10 s ack timeout rule
F	https://www.ecfr.gov/current/title-47/chapter-I/subchapter-A/part-15/subpart-F	47 CFR part 15 subpart F - Ultra-Wideband Operation	2026-09-03	Primary rule text location for UWB
F	https://standards.iteh.ai/catalog/standards/etsi/986f0a76-a969-45a7-9126-970eb2660696/etsi-en-302-065-1-v2-1-1-2016-11	ETSI EN 302 065-1 V2.1.1 - UWB harmonised standard (RED Art 3.2)	2026-09-03	EU UWB harmonised standard, Part 1 generic applications
F	https://www.etsi.org/deliver/etsi_en/302000_302099/3020650404/02.01.01_60/en_3020650404v020101p.pdf	ETSI EN 302 065-4-4 V2.1.1 (2025-07)	2026-09-03	Current UWB SRD harmonised standard part
F	https://ib-lenhardt.com/kb/glossary/en-300-328	ETSI EN 300 328 - 2.4 GHz compliance standard for RED	2026-09-03	Secondary. Harmonised standard for 2.4 GHz wideband data transmission
F	https://ib-lenhardt.com/kb/faq/radio-equipment-directive-red	Radio Equipment Directive 2014/53/EU explained	2026-09-03	Secondary. Self-declaration via harmonised standards
F	https://instrktiv.com/en/radio-equipment-directive/	Ultimate guide to Radio Equipment Directive compliance	2026-09-03	Secondary. Module A internal production control; DoC and technical file
F	https://single-market-economy.ec.europa.eu/single-market/european-standards/harmonised-standards/radio-equipment_en	European Commission - Harmonised standards for radio equipment (RED)	2026-09-03	Primary index. Summary list served as PDF/XLS generated 13.10.2025; exact OJEU dates NOT extracted
F	https://www.hoganlovells.com/en/publications/outside-but-aligned-ce-marking-to-remain-indefinitely-recognised-in-the-uk	CE marking to remain indefinitely recognised in the UK	2026-09-03	Secondary (law firm). No separate UKCA needed for GB
F	https://www.ul.com/resources/understanding-ce-and-ukca-marking-requirements-wireless-products	UL Solutions - CE and UKCA marking for wireless products	2026-09-03	Secondary. Radio Equipment Regulations 2017
F	https://ib-lenhardt.com/kb/mic-requirements	Japan MIC requirements - certification rules and Giteki	2026-09-03	Secondary. Certified module means no additional host certification, only required marking text
F	https://www.element.com/connected-technologies/wireless-radio-testing/japan-radio-law-and-mic-certification	Element - Japan Radio Law and MIC certification	2026-09-03	Secondary. RCB third-party assessment, not self-declaration
F	https://www.bluetooth.com/fee-schedule/	Bluetooth SIG - Dues and fees (effective 1 March 2026)	2026-09-03	Primary. Adopter dues $0; product qualification $12,000 at Adopter tier; Company ID $1,250
F	https://www.bluetooth.com/develop-with-bluetooth/qualification-listing/	Bluetooth SIG - Qualification listing	2026-09-03	Primary. All products must be qualified under your own membership before market
F	https://www.cpsc.gov/Business--Manufacturing/Business-Education/Business-Guidance/Button-Cell-and-Coin-Battery	CPSC - Button Cell and Coin Battery business guidance	2026-09-03	Primary. Tool or 2 independent+simultaneous hand movements; warnings; 19 Mar 2024 / 21 Sep 2024 dates; GCC
F	https://www.ecfr.gov/current/title-16/chapter-II/subchapter-B/part-1263	16 CFR part 1263 - Safety standard for button cell or coin batteries	2026-09-03	Primary rule. eCFR fetch blocked by redirect; text quoted via CPSC guidance instead
F	https://www.federalregister.gov/documents/2023/09/21/2023-20334/safety-standard-for-button-cell-or-coin-batteries-and-consumer-products-containing-such-batteries	Federal Register - CPSC final rule incorporating ANSI/UL 4200A-2023	2026-09-03	Primary. Rulemaking record for 16 CFR 1263
F	https://www.ul.com/resources/reeses-lawul-4200a-standard-safety-products-incorporating-button-batteries-or-coin-cell	UL Solutions - Reese's Law / UL 4200A	2026-09-03	Scope and compartment/labelling requirements of UL 4200A
F	https://www.csagroup.org/testing-certification/product-areas/information-communication-technology-ict/ul-4200a-button-cell-coin-batteries/	CSA Group - UL 4200A button cell and coin batteries	2026-09-03	Scope: household products; toys under 16 CFR 1250 excluded; zinc-air excluded
F	https://www.intertek.com/retail/us-reeses-law-button-cell-coin-battery/	Intertek - US Reese's Law (16 CFR 1263)	2026-09-03	Secondary compliance overview
F	https://www.forbes.com/sites/stevenaquino/2024/04/16/apples-airtags-are-accessible-but-their-achilles-heel-is-an-inaccessible-battery-door/	Forbes - AirTag's inaccessible battery door	2026-09-03	Accessibility cost of the child-resistant twist door; relevant to haytag door design
F	https://www.compliancegate.com/button-coin-battery-regulations-european-union/	Button cell and coin battery safety standards and regulations in the EU	2026-09-03	Secondary. GPSR 2023/988, Batteries Reg 2023/1542, EN IEC 62115, EN IEC 60086-4. No EU Reese's-Law equivalent for non-toys
F	https://blog.qima.com/lab-testing/guide-to-en-iec-62115-standard	QIMA - Guide to EN IEC 62115 (electric toys)	2026-09-03	Secondary. Battery accessibility and 20 N/10 s fastener retention test
F	https://mydhl.express.dhl/content/dam/downloads/global/en/lithium-batteries/lithium_metal_batteries_regulations.pdf.coredownload.pdf	DHL - Lithium metal battery shipping regulations (UN3090/UN3091, PI968-970)	2026-09-03	Primary carrier guidance for coin cell shipping
F	https://wrap-tds.com/un-3091-lithium-metal-button-cells-contained-in-equipment-by-international-air-within-limits-below/	UN 3091 - lithium metal button cells contained in equipment, by air	2026-09-03	Button cells installed in equipment exempt from lithium battery mark and waybill statement
F	https://dginspector.com/blog/lithium-battery-shipping-guide	Lithium battery shipping compliance guide (UN3480/3481/3090/3091)	2026-09-03	Secondary overview of UN numbers and packing instructions
F	https://cern-ohl.web.cern.ch/	CERN Open Hardware Licence	2026-09-03	Primary. Three v2 variants: CERN-OHL-P, -W, -S
F	https://spdx.org/licenses/CERN-OHL-S-2.0.html	SPDX - CERN-OHL-S-2.0 (strongly reciprocal)	2026-09-03	Recommended licence for haytag PCB and mechanical CAD
F	https://spdx.org/licenses/CERN-OHL-W-2.0.html	SPDX - CERN-OHL-W-2.0 (weakly reciprocal)	2026-09-03	Larger works may use different terms through defined interfaces
F	https://spdx.org/licenses/CERN-OHL-P-2.0.html	SPDX - CERN-OHL-P-2.0 (permissive)	2026-09-03	Permissive hardware option
F	https://en.wikipedia.org/wiki/CERN_Open_Hardware_Licence	CERN Open Hardware Licence (overview)	2026-09-03	Comparison of the three v2 variants
F	https://choosealicense.com/licenses/cern-ohl-s-2.0/	choosealicense - CERN-OHL-S-2.0	2026-09-03	Plain-language summary of strong reciprocity
F	https://certification.oshwa.org/requirements.html	OSHWA Certification Requirements	2026-09-03	Primary. Free self-certification; all creator-controlled parts open; third-party chip datasheets must be shareable; annual renewal
F	https://certification.oshwa.org/mark-usage.html	OSHWA Certification Mark Usage	2026-09-03	UID format (2-letter country code + 6 digits); logo required, UID encouraged
F	https://www.linuxfoundation.org/resources/publications/understanding-us-export-controls-with-open-source-projects	Linux Foundation - Understanding US export controls with open source projects	2026-09-03	Standard cryptography in open source needs no BIS notification since 2021
F	https://www.bis.gov/learn-support/encryption-controls/encryption-items-not-subject-to-ear	BIS - Encryption items not subject to the EAR	2026-09-03	Primary. Publicly available encryption source code and 742.15(b) notification
F	https://www.ecfr.gov/current/title-15/subtitle-B/chapter-VII/subchapter-C/part-742/section-742.15	15 CFR 742.15 - Encryption items	2026-09-03	Primary rule text
F	https://www.ecfr.gov/current/title-15/subtitle-B/chapter-VII/subchapter-C/part-740/section-740.17	15 CFR 740.17 - License Exception ENC	2026-09-03	Primary rule text for encryption commodities
F	https://needcode.io/ble-privacy/	BLE privacy by design - MAC randomisation and EU compliance	2026-09-03	Secondary. ICO 2023 position that MAC + timestamp + location is personal data
F	https://dev.to/custodiaadmin/gdpr-and-iot-devices-privacy-obligations-for-connected-product-manufacturers-4127	GDPR and IoT devices - privacy obligations for connected product manufacturers	2026-09-03	Secondary. Art. 25 privacy by design; manufacturer-as-controller risk
F	https://digital-markets-act.ec.europa.eu/commission-provides-guidance-under-digital-markets-act-facilitate-development-innovative-products-2025-03-19_en	European Commission - DMA specification decisions on Apple interoperability (19 Mar 2025)	2026-09-03	Primary. Nine iOS connectivity features + request-based interoperability process. Find My not among them
F	https://www.macrumors.com/2025/06/02/apple-appeals-eu-dma-interoperability-rules/	Apple appeals EU DMA interoperability rules	2026-09-03	Secondary. Status of the DMA dispute
F	https://www.macrumors.com/2025/12/22/ios-26-3-dma-airpods-pairing/	iOS 26.3 brings AirPods-like pairing to third-party devices in the EU under DMA	2026-09-03	Secondary. DMA interoperability shipping in EU only
F	https://www.engadget.com/mobile/apples-ios-263-will-introduce-proximity-pairing-to-third-party-devices-in-the-eu-133037696.html	Engadget - iOS 26.3 proximity pairing for third-party devices in the EU	2026-09-03	Secondary corroboration
C	https://github.com/pinpoint-dev/tracker	PinPoint tracker — KiCad Find My tag (E73-2G4M08S1E, piezo, RGB LED)	2026-09-03	TAPR OHL v1.0; last commit 2024-07-09; <30x30x10mm map-pin outline; 0 stars
C	https://raw.githubusercontent.com/pinpoint-dev/tracker/main/LICENSE.txt	PinPoint LICENSE.txt (TAPR Open Hardware License v1.0)	2026-09-03	Verified by curl
C	https://www.cdebyte.com/products/E73-2G4M08S1E/2	Ebyte E73-2G4M08S1E nRF52832 module	2026-09-03	Module used by PinPoint; castellated, PCB antenna
C	https://raw.githubusercontent.com/ruuvi/ruuvitag_hw/master/README.md	RuuviTag hw README — CC BY-SA 4.0 + name restriction	2026-09-03	Rev A1-A2, B1-B8; last commit 2021-07-14
C	https://github.com/ruuvi/ruuvitag_hw/tree/master/ruuvitag_revb8	RuuviTag Rev B8 dir listing	2026-09-03	KiCad5 .sch/.kicad_pcb/.pro/-cache.lib + schematic PDF; NO gerbers/BOM
C	https://ruuvi.com/i/u/ruuvitag-tech-spec-2023-04.pdf	RuuviTag Technical Specifications April 2023	2026-09-03	PCB 45 mm dia, enclosure 52 mm/12.5 mm, 25 g, CR2477 1000 mAh (per search snippet; direct PDF extraction was unreliable)
C	https://github.com/vasimv/Everytag/tree/main/hardware	Everytag hardware/ — KiCad + full gerber/drill/PnP set	2026-09-03	nRF52833, LIR2016, Qi via BQ51013B/BQ25121A, Wurth 760308101104 coil
C	https://raw.githubusercontent.com/vasimv/Everytag/main/hardware/README.md	Everytag hardware README	2026-09-03	50x20x2 mm thin or 30x20 mm; charger reset pulse caveat; PCBWay assembly
C	https://www.openhardware.io/view/742/Raybeacon-nRF52-on-the-go-Development-Kit	rayBeacon nRF52833/40 25 mm round CR2032 board	2026-09-03	BSD; gerbers+drill+schematic PDF; NFC flex socket; rev6 ~2019
C	https://github.com/helena-project/squall	Squall — 1 inch round nRF51822 BLE sensor tag (Lab11)	2026-09-03	NO license file found; last commit 2017-09-30; ~$5 raw cost variant
C	https://github.com/adafruit/Adafruit-nRF52-Bluefruit-Feather-PCB	Adafruit nRF52 Bluefruit Feather / nRF52840 Feather Express PCB	2026-09-03	EagleCAD; CC Attribution Share-Alike; README says NOT for low power; last commit 2025-07-07
C	https://certification.oshwa.org/us000246.html	OSHWA US000246 — Adafruit Feather nRF52840 Express	2026-09-03	HW licence "Other", SW MIT, docs CC BY-SA; certified 2020-04-03
C	https://github.com/sparkfun/nRF52840_Breakout_MDBT50Q	SparkFun Pro nRF52840 Mini (DEV-15025)	2026-09-03	Eagle .sch/.brd + panels; MDBT50Q module; last commit 2020-06-17
C	https://github.com/joric/nrfmicro	nrfmicro — open nRF52840 Pro Micro replacement (KiCad)	2026-09-03	Ships E73-2G4M08S1C-52840.kicad_mod footprint; 18x33 mm
C	https://github.com/skunkforce/edgy_boards	edgy_boards — decompose circuits into reusable blocks (KiCad)	2026-09-03	Closest prior art to GOAL.md's embeddable-block idea
C	https://gitlab.com/kicad/code/kicad/-/issues/2263	KiCad issue 2263 — Support Design Blocks (reuse library) for schematics	2026-09-03	KiCad 9 design blocks copy into new projects; schematic reuse only
C	https://hackaday.com/2026/02/02/teardown-of-an-apple-airtag-2-with-die-shots/	Hackaday: Teardown of an Apple AirTag 2 with die shots (2026-02-02)	2026-09-03	AirTag 2 = nRF52840 + UWB module + Bosch accel + SPI EEPROM; speaker ring inside UWB antenna
C	https://www.digikey.com/es/maker/projects/making-a-walletsized-apple-airtag-with-speaker/fe02590de87948f8a74938b39cbf6ed3	DigiKey maker.io: Making a wallet-sized Apple AirTag with speaker (Will Siffer, 2023-01-24)	2026-09-03	Same Sky CDS-20144-L100 4ohm 1W 92 dB speaker at USD 5.45; reuses stock AirTag PCB
C	https://www.nordicsemi.com/Nordic-news/2021/07/Chipolo-ONE-Spot-uses-Nordic-nRF52833-SoC	Nordic: Chipolo ONE Spot uses nRF52833, CR2032, 1 year	2026-09-03	Commercial Find My competitor reference point
C	https://hubble.com/community/guides/esp32-power-consumption-in-ble-mode-what-to-expect-from-advertising-scanning-and-connected-states/	Hubble Network: ESP32 power consumption in BLE mode	2026-09-03	CR2032 on unconfigured ESP32 "dies by lunchtime"; BLE tag 5-15 mA for a few ms per advert
C	https://www.silabs.com/documents/public/application-notes/an1088-designing-with-pcb-antenna.pdf	Silicon Labs AN1088 — Designing with an Inverted-F 2.4 GHz PCB antenna	2026-09-03	IFA design + keep-out rules
C	https://www.bitcraze.io/documentation/hardware/loco_deck/loco_deck_revd.pdf	Bitcraze Loco Positioning deck rev D schematic (KiCad 4.0.2, CC-BY 4.0)	2026-09-03	UWB DWM1000; dated 2016-03-31; lane H owns UWB
C	https://github.com/Makerfabs/Makerfabs-ESP32-UWB-DW3000	Makerfabs ESP32 UWB DW3000 hardware repo	2026-09-03	ESP32+DW3000; DW3000 Arduino lib by NConcepts; lane H owns UWB
C	https://github.com/qqice/UWB-DW3000-NRF52	UWB-DW3000-NRF52 board	2026-09-03	Only nRF52+DW3000 board repo seen; not inspected; lane H
C	https://github.com/foldedtoad/dwm3000	foldedtoad/dwm3000 — Qorvo DWM3000 port on DWS3000 shield, nRF52840 PCA10056	2026-09-03	Firmware; lane H
C	https://github.com/zephyrproject-rtos/zephyr/blob/main/boards/holyiot/holyiot_21014/doc/index.rst	Zephyr board definition: Holyiot 21014 (nRF52810)	2026-09-03	Only open artefact for this 30 mm CR2032 tag; no vendor schematic found
C	https://commons.wikimedia.org/wiki/File:Inside_of_Airtag_-_3.jpg	Commons: Inside of Airtag - 3 (KKPCW/Kyu3, CC BY-SA 4.0)	2026-09-03	Downloaded to images/designs/C-airtag-inside-3.jpg
C	https://commons.wikimedia.org/wiki/File:Inside_of_Airtag_-_4.jpg	Commons: Inside of Airtag - 4 (KKPCW/Kyu3, CC BY-SA 4.0)	2026-09-03	Downloaded to images/designs/C-airtag-inside-4.jpg
C	https://commons.wikimedia.org/wiki/File:Button_cells_and_Airtag.jpg	Commons: Button cells and Airtag (KKPCW/Kyu3, CC BY-SA 4.0)	2026-09-03	Scale reference; downloaded to images/designs/
B	https://support.apple.com/en-us/HT212227	What to do if you get an alert that an AirTag ... is with you (Apple Support)	2026-09-03	Tracking Notifications need iOS 17.5+ for third-party trackers; "if it was with you overnight, its identifier might have changed. Find My uses the identifier to determine that it's the same item moving with you"; Precision Finding for unknown items limited to AirTag / AirPods Pro 3 case
